<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
@Si;1;20250528;165700;80600;80603;80532;80562;953;0
@Si;1;20250528;165800;80570;80574;80514;80515;429;0
@Si;1;20250528;165900;80515;80536;80489;80536;740;0
@Si;1;20250528;170000;80535;80544;80514;80544;633;0
@Si;1;20250528;170100;80544;80568;80542;80566;852;0
@Si;1;20250528;170200;80568;80596;80560;80589;715;0
@Si;1;20250528;170300;80590;80598;80588;80592;595;0
@Si;1;20250528;170400;80594;80598;80552;80575;612;0
@Si;1;20250528;170500;80581;80583;80568;80573;484;0
@Si;1;20250528;170600;80573;80581;80558;80580;234;0
@Si;1;20250528;170700;80580;80593;80578;80584;382;0
@Si;1;20250528;170800;80584;80607;80577;80600;902;0
@Si;1;20250528;170900;80600;80601;80591;80598;152;0
@Si;1;20250528;171000;80597;80603;80591;80603;467;0
@Si;1;20250528;171100;80603;80640;80588;80637;1393;0
@Si;1;20250528;171200;80637;80664;80637;80649;1060;0
@Si;1;20250528;171300;80651;80664;80649;80664;629;0
@Si;1;20250528;171400;80663;80664;80635;80638;345;0
@Si;1;20250528;171500;80635;80641;80585;80639;1161;0
@Si;1;20250528;171600;80634;80651;80632;80640;1042;0
@Si;1;20250528;171700;80640;80644;80627;80627;292;0
@Si;1;20250528;171800;80631;80642;80627;80642;155;0
@Si;1;20250528;171900;80642;80648;80633;80646;217;0
@Si;1;20250528;172000;80646;80646;80630;80640;295;0
@Si;1;20250528;172100;80642;80649;80600;80612;674;0
@Si;1;20250528;172200;80616;80630;80606;80630;257;0
@Si;1;20250528;172300;80628;80645;80623;80645;388;0
@Si;1;20250528;172400;80643;80648;80625;80634;995;0
@Si;1;20250528;172500;80635;80644;80624;80639;215;0
@Si;1;20250528;172600;80637;80637;80628;80629;71;0
@Si;1;20250528;172700;80625;80635;80624;80625;173;0
@Si;1;20250528;172800;80624;80631;80601;80614;810;0
@Si;1;20250528;172900;80613;80627;80608;80609;337;0
@Si;1;20250528;173000;80610;80615;80592;80598;647;0
@Si;1;20250528;173100;80599;80606;80590;80606;210;0
@Si;1;20250528;173200;80604;80622;80604;80621;406;0
@Si;1;20250528;173300;80616;80623;80610;80612;301;0
@Si;1;20250528;173400;80615;80639;80606;80606;234;0
@Si;1;20250528;173500;80604;80613;80600;80608;153;0
@Si;1;20250528;173600;80609;80613;80600;80613;555;0
@Si;1;20250528;173700;80604;80617;80604;80617;381;0
@Si;1;20250528;173800;80613;80625;80609;80625;305;0
@Si;1;20250528;173900;80625;80640;80621;80621;259;0
@Si;1;20250528;174000;80621;80645;80619;80644;272;0
@Si;1;20250528;174100;80644;80645;80625;80629;329;0
@Si;1;20250528;174200;80627;80627;80624;80624;14;0
@Si;1;20250528;174300;80623;80624;80601;80624;82;0
@Si;1;20250528;174400;80624;80624;80596;80596;113;0
@Si;1;20250528;174500;80601;80610;80582;80594;733;0
@Si;1;20250528;174600;80592;80598;80576;80594;311;0
@Si;1;20250528;174700;80596;80598;80576;80576;110;0
@Si;1;20250528;174800;80576;80595;80555;80588;389;0
@Si;1;20250528;174900;80584;80620;80579;80605;500;0
@Si;1;20250528;175000;80610;80612;80583;80592;214;0
@Si;1;20250528;175100;80597;80597;80557;80565;280;0
@Si;1;20250528;175200;80564;80583;80550;80581;360;0
@Si;1;20250528;175300;80582;80583;80558;80564;284;0
@Si;1;20250528;175400;80559;80573;80537;80542;861;0
@Si;1;20250528;175500;80547;80552;80529;80530;759;0
@Si;1;20250528;175600;80530;80562;80530;80559;574;0
@Si;1;20250528;175700;80565;80589;80540;80541;754;0
@Si;1;20250528;175800;80540;80549;80534;80534;371;0
@Si;1;20250528;175900;80534;80543;80512;80531;458;0
@Si;1;20250528;180000;80531;80540;80518;80524;106;0
@Si;1;20250528;180100;80526;80531;80521;80528;511;0
@Si;1;20250528;180200;80528;80529;80513;80518;237;0
@Si;1;20250528;180300;80520;80528;80506;80507;826;0
@Si;1;20250528;180400;80507;80522;80503;80522;359;0
@Si;1;20250528;180500;80522;80523;80513;80516;141;0
@Si;1;20250528;180600;80516;80516;80509;80511;174;0
@Si;1;20250528;180700;80511;80516;80507;80516;201;0
@Si;1;20250528;180800;80516;80518;80515;80518;316;0
@Si;1;20250528;180900;80517;80520;80512;80512;316;0
@Si;1;20250528;181000;80512;80520;80508;80520;435;0
@Si;1;20250528;181100;80519;80519;80508;80513;133;0
@Si;1;20250528;181200;80518;80540;80512;80531;411;0
@Si;1;20250528;181300;80525;80553;80508;80529;545;0
@Si;1;20250528;181400;80532;80550;80528;80550;399;0
@Si;1;20250528;181500;80548;80592;80546;80586;1172;0
@Si;1;20250528;181600;80586;80591;80559;80583;641;0
@Si;1;20250528;181700;80586;80586;80541;80552;793;0
@Si;1;20250528;181800;80561;80566;80546;80558;105;0
@Si;1;20250528;181900;80555;80557;80534;80539;380;0
@Si;1;20250528;182000;80539;80539;80506;80510;366;0
@Si;1;20250528;182100;80505;80538;80503;80537;451;0
@Si;1;20250528;182200;80539;80549;80518;80527;272;0
@Si;1;20250528;182300;80527;80527;80517;80520;141;0
@Si;1;20250528;182400;80519;80530;80510;80512;295;0
@Si;1;20250528;182500;80521;80524;80510;80510;228;0
@Si;1;20250528;182600;80509;80510;80464;80502;877;0
@Si;1;20250528;182700;80503;80503;80476;80493;462;0
@Si;1;20250528;182800;80491;80512;80491;80499;306;0
@Si;1;20250528;182900;80499;80529;80495;80514;283;0
@Si;1;20250528;183000;80521;80543;80507;80515;745;0
@Si;1;20250528;183100;80517;80519;80487;80493;297;0
@Si;1;20250528;183200;80495;80507;80481;80507;355;0
@Si;1;20250528;183300;80514;80514;80497;80500;152;0
@Si;1;20250528;183400;80498;80512;80485;80499;358;0
@Si;1;20250528;183500;80503;80504;80496;80501;160;0
@Si;1;20250528;183600;80500;80501;80500;80501;51;0
@Si;1;20250528;183700;80503;80504;80503;80503;51;0
@Si;1;20250528;183800;80504;80504;80494;80495;217;0
@Si;1;20250528;183900;80496;80500;80493;80499;189;0
@Si;1;20250528;184000;80498;80500;80475;80480;512;0
@Si;1;20250528;184100;80479;80494;80476;80493;216;0
@Si;1;20250528;184200;80494;80501;80494;80500;384;0
@Si;1;20250528;184300;80500;80514;80500;80501;130;0
@Si;1;20250528;184400;80500;80501;80485;80487;135;0
@Si;1;20250528;184500;80487;80514;80485;80513;419;0
@Si;1;20250528;184600;80502;80504;80496;80500;106;0
@Si;1;20250528;184700;80501;80513;80501;80510;57;0
@Si;1;20250528;184800;80510;80520;80490;80504;506;0
@Si;1;20250528;184900;80509;80529;80499;80514;243;0
@Si;1;20250528;190500;80496;80644;80492;80504;3426;0
@Si;1;20250528;190600;80516;80550;80499;80532;888;0
@Si;1;20250528;190700;80535;80542;80497;80520;1578;0
@Si;1;20250528;190800;80517;80523;80511;80513;390;0
@Si;1;20250528;190900;80510;80516;80501;80508;106;0
@Si;1;20250528;191000;80513;80514;80483;80491;688;0
@Si;1;20250528;191100;80490;80500;80458;80498;1026;0
@Si;1;20250528;191200;80498;80498;80482;80483;238;0
@Si;1;20250528;191300;80482;80485;80474;80480;332;0
@Si;1;20250528;191400;80482;80497;80402;80445;5074;0
@Si;1;20250528;191500;80436;80436;80361;80387;3192;0
@Si;1;20250528;191600;80388;80396;80355;80360;1190;0
@Si;1;20250528;191700;80360;80391;80337;80373;2638;0
@Si;1;20250528;191800;80370;80409;80369;80409;1090;0
@Si;1;20250528;191900;80410;80443;80410;80433;492;0
@Si;1;20250528;192000;80437;80495;80433;80487;1728;0
@Si;1;20250528;192100;80492;80495;80472;80484;1066;0
@Si;1;20250528;192200;80486;80497;80464;80474;784;0
@Si;1;20250528;192300;80471;80479;80454;80479;476;0
@Si;1;20250528;192400;80478;80483;80448;80483;1030;0
@Si;1;20250528;192500;80474;80484;80460;80470;618;0
@Si;1;20250528;192600;80468;80469;80413;80418;786;0
@Si;1;20250528;192700;80418;80456;80418;80450;678;0
@Si;1;20250528;192800;80446;80449;80445;80445;38;0
@Si;1;20250528;192900;80439;80463;80428;80447;584;0
@Si;1;20250528;193000;80451;80451;80437;80444;354;0
@Si;1;20250528;193100;80444;80470;80440;80450;1412;0
@Si;1;20250528;193200;80451;80451;80436;80447;380;0
@Si;1;20250528;193300;80446;80452;80442;80452;270;0
@Si;1;20250528;193400;80452;80482;80450;80462;566;0
@Si;1;20250528;193500;80464;80469;80452;80460;152;0
@Si;1;20250528;193600;80455;80463;80449;80463;72;0
@Si;1;20250528;193700;80465;80465;80451;80455;248;0
@Si;1;20250528;193800;80455;80457;80442;80445;238;0
@Si;1;20250528;193900;80444;80444;80421;80421;186;0
@Si;1;20250528;194000;80421;80432;80421;80432;266;0
@Si;1;20250528;194100;80430;80430;80407;80408;494;0
@Si;1;20250528;194200;80409;80422;80402;80422;462;0
@Si;1;20250528;194300;80422;80431;80415;80420;120;0
@Si;1;20250528;194400;80427;80432;80377;80382;724;0
@Si;1;20250528;194500;80377;80379;80312;80350;3718;0
@Si;1;20250528;194600;80347;80388;80320;80383;1836;0
@Si;1;20250528;194700;80382;80390;80371;80390;434;0
@Si;1;20250528;194800;80390;80390;80336;80341;578;0
@Si;1;20250528;194900;80339;80347;80325;80339;714;0
@Si;1;20250528;195000;80347;80357;80340;80354;300;0
@Si;1;20250528;195100;80354;80356;80334;80346;600;0
@Si;1;20250528;195200;80338;80338;80264;80277;2722;0
@Si;1;20250528;195300;80279;80324;80264;80286;1718;0
@Si;1;20250528;195400;80285;80289;80275;80284;374;0
@Si;1;20250528;195500;80288;80321;80281;80321;2026;0
@Si;1;20250528;195600;80321;80331;80320;80330;1300;0
@Si;1;20250528;195700;80330;80331;80327;80331;394;0
@Si;1;20250528;195800;80331;80344;80331;80344;632;0
@Si;1;20250528;195900;80344;80350;80344;80344;156;0
@Si;1;20250528;200000;80345;80349;80306;80315;1142;0
@Si;1;20250528;200100;80315;80327;80300;80327;326;0
@Si;1;20250528;200200;80324;80344;80313;80329;552;0
@Si;1;20250528;200300;80329;80344;80324;80330;336;0
@Si;1;20250528;200400;80329;80329;80317;80317;154;0
@Si;1;20250528;200500;80317;80319;80288;80300;1524;0
@Si;1;20250528;200600;80299;80319;80299;80319;492;0
@Si;1;20250528;200700;80320;80324;80320;80321;74;0
@Si;1;20250528;200800;80323;80323;80310;80318;112;0
@Si;1;20250528;200900;80318;80320;80314;80318;18;0
@Si;1;20250528;201000;80317;80322;80299;80300;179;0
@Si;1;20250528;201100;80306;80310;80297;80300;151;0
@Si;1;20250528;201200;80302;80309;80299;80299;81;0
@Si;1;20250528;201300;80299;80314;80298;80305;286;0
@Si;1;20250528;201400;80308;80323;80306;80310;182;0
@Si;1;20250528;201500;80317;80323;80311;80317;55;0
@Si;1;20250528;201600;80314;80323;80302;80323;184;0
@Si;1;20250528;201700;80322;80325;80318;80318;292;0
@Si;1;20250528;201800;80314;80323;80314;80323;153;0
@Si;1;20250528;201900;80322;80322;80310;80310;113;0
@Si;1;20250528;202000;80311;80315;80309;80309;23;0
@Si;1;20250528;202100;80311;80311;80309;80310;5;0
@Si;1;20250528;202200;80311;80314;80310;80313;44;0
@Si;1;20250528;202300;80314;80323;80314;80323;34;0
@Si;1;20250528;202400;80323;80366;80323;80366;866;0
@Si;1;20250528;202500;80367;80394;80349;80375;431;0
@Si;1;20250528;202600;80376;80397;80366;80397;95;0
@Si;1;20250528;202700;80397;80398;80367;80371;125;0
@Si;1;20250528;202800;80372;80372;80364;80366;33;0
@Si;1;20250528;202900;80368;80369;80350;80351;79;0
@Si;1;20250528;203000;80351;80351;80341;80347;69;0
@Si;1;20250528;203100;80349;80351;80338;80339;71;0
@Si;1;20250528;203200;80340;80345;80325;80325;70;0
@Si;1;20250528;203300;80325;80331;80322;80331;95;0
@Si;1;20250528;203400;80331;80334;80324;80331;148;0
@Si;1;20250528;203500;80329;80332;80327;80331;89;0
@Si;1;20250528;203600;80330;80334;80319;80334;131;0
@Si;1;20250528;203700;80326;80336;80326;80336;49;0
@Si;1;20250528;203800;80328;80331;80317;80331;125;0
@Si;1;20250528;203900;80332;80332;80324;80324;57;0
@Si;1;20250528;204000;80324;80324;80318;80321;15;0
@Si;1;20250528;204100;80321;80344;80321;80342;71;0
@Si;1;20250528;204200;80336;80350;80336;80341;168;0
@Si;1;20250528;204300;80332;80334;80324;80332;36;0
@Si;1;20250528;204400;80337;80343;80337;80343;42;0
@Si;1;20250528;204500;80339;80354;80339;80354;50;0
@Si;1;20250528;204600;80352;80355;80350;80355;16;0
@Si;1;20250528;204700;80359;80369;80359;80368;31;0
@Si;1;20250528;204800;80370;80382;80368;80368;126;0
@Si;1;20250528;204900;80373;80375;80370;80370;33;0
@Si;1;20250528;205000;80368;80369;80361;80368;75;0
@Si;1;20250528;205100;80368;80372;80356;80356;49;0
@Si;1;20250528;205200;80363;80371;80354;80360;61;0
@Si;1;20250528;205300;80355;80355;80341;80351;37;0
@Si;1;20250528;205400;80351;80354;80350;80354;15;0
@Si;1;20250528;205500;80354;80359;80350;80359;52;0
@Si;1;20250528;205600;80358;80359;80350;80350;16;0
@Si;1;20250528;205700;80348;80360;80348;80350;32;0
@Si;1;20250528;205800;80350;80350;80344;80344;28;0
@Si;1;20250528;205900;80346;80363;80346;80360;27;0
@Si;1;20250528;210000;80353;80368;80349;80351;243;0
@Si;1;20250528;210100;80354;80355;80342;80350;59;0
@Si;1;20250528;210200;80355;80355;80343;80345;20;0
@Si;1;20250528;210300;80343;80344;80343;80344;17;0
@Si;1;20250528;210400;80347;80355;80344;80355;27;0
@Si;1;20250528;210500;80353;80356;80353;80356;21;0
@Si;1;20250528;210600;80359;80359;80354;80355;39;0
@Si;1;20250528;210700;80356;80356;80348;80349;3;0
@Si;1;20250528;210800;80349;80350;80344;80345;15;0
@Si;1;20250528;210900;80354;80356;80346;80346;22;0
@Si;1;20250528;211000;80346;80352;80346;80352;8;0
@Si;1;20250528;211100;80355;80361;80355;80360;46;0
@Si;1;20250528;211200;80360;80367;80360;80367;53;0
@Si;1;20250528;211300;80367;80368;80357;80362;51;0
@Si;1;20250528;211400;80363;80375;80352;80360;139;0
@Si;1;20250528;211500;80361;80366;80361;80366;18;0
@Si;1;20250528;211600;80367;80367;80366;80367;21;0
@Si;1;20250528;211700;80368;80369;80354;80354;74;0
@Si;1;20250528;211800;80350;80354;80350;80352;21;0
@Si;1;20250528;211900;80354;80354;80347;80350;60;0
@Si;1;20250528;212000;80350;80350;80346;80346;39;0
@Si;1;20250528;212100;80346;80358;80342;80347;77;0
@Si;1;20250528;212200;80347;80350;80346;80350;7;0
@Si;1;20250528;212300;80350;80367;80350;80367;47;0
@Si;1;20250528;212400;80362;80381;80362;80376;101;0
@Si;1;20250528;212500;80373;80383;80373;80383;36;0
@Si;1;20250528;212600;80383;80383;80373;80374;56;0
@Si;1;20250528;212700;80379;80388;80379;80386;56;0
@Si;1;20250528;212800;80388;80388;80380;80380;17;0
@Si;1;20250528;212900;80383;80383;80351;80352;197;0
@Si;1;20250528;213000;80352;80353;80351;80353;34;0
@Si;1;20250528;213100;80351;80357;80345;80345;47;0
@Si;1;20250528;213200;80354;80365;80354;80365;30;0
@Si;1;20250528;213300;80354;80357;80354;80357;4;0
@Si;1;20250528;213400;80357;80365;80357;80364;30;0
@Si;1;20250528;213500;80364;80369;80363;80368;21;0
@Si;1;20250528;213600;80368;80370;80368;80368;25;0
@Si;1;20250528;213700;80372;80372;80359;80366;44;0
@Si;1;20250528;213800;80361;80371;80361;80371;17;0
@Si;1;20250528;213900;80371;80371;80368;80371;10;0
@Si;1;20250528;214000;80371;80379;80359;80376;81;0
@Si;1;20250528;214100;80379;80379;80379;80379;3;0
@Si;1;20250528;214200;80371;80371;80363;80363;14;0
@Si;1;20250528;214300;80364;80366;80345;80355;166;0
@Si;1;20250528;214400;80350;80350;80342;80343;50;0
@Si;1;20250528;214500;80342;80347;80335;80346;58;0
@Si;1;20250528;214600;80346;80346;80333;80336;37;0
@Si;1;20250528;214700;80338;80344;80335;80335;24;0
@Si;1;20250528;214800;80335;80338;80327;80336;68;0
@Si;1;20250528;214900;80336;80337;80333;80337;11;0
@Si;1;20250528;215000;80335;80344;80331;80341;96;0
@Si;1;20250528;215100;80346;80346;80340;80344;10;0
@Si;1;20250528;215200;80345;80345;80341;80341;8;0
@Si;1;20250528;215300;80341;80341;80340;80341;4;0
@Si;1;20250528;215400;80345;80345;80340;80343;22;0
@Si;1;20250528;215500;80340;80340;80330;80331;21;0
@Si;1;20250528;215700;80341;80341;80329;80329;24;0
@Si;1;20250528;215800;80337;80338;80337;80338;2;0
@Si;1;20250528;215900;80331;80339;80330;80338;6;0
@Si;1;20250528;220000;80339;80342;80334;80338;77;0
@Si;1;20250528;220100;80341;80342;80334;80334;12;0
@Si;1;20250528;220200;80335;80335;80335;80335;1;0
@Si;1;20250528;220300;80338;80348;80335;80337;23;0
@Si;1;20250528;220400;80344;80346;80338;80346;25;0
@Si;1;20250528;220500;80345;80347;80345;80345;13;0
@Si;1;20250528;220600;80345;80345;80324;80324;108;0
@Si;1;20250528;220700;80325;80328;80325;80327;49;0
@Si;1;20250528;220800;80327;80327;80327;80327;2;0
@Si;1;20250528;220900;80327;80327;80316;80323;132;0
@Si;1;20250528;221000;80325;80332;80325;80332;19;0
@Si;1;20250528;221100;80332;80332;80331;80331;10;0
@Si;1;20250528;221200;80331;80332;80330;80332;21;0
@Si;1;20250528;221300;80332;80332;80332;80332;18;0
@Si;1;20250528;221400;80333;80334;80333;80334;10;0
@Si;1;20250528;221500;80333;80340;80333;80340;4;0
@Si;1;20250528;221600;80340;80340;80340;80340;2;0
@Si;1;20250528;221700;80340;80349;80340;80348;47;0
@Si;1;20250528;221800;80349;80395;80348;80379;392;0
@Si;1;20250528;221900;80383;80394;80381;80384;88;0
@Si;1;20250528;222000;80387;80387;80387;80387;9;0
@Si;1;20250528;222100;80386;80386;80374;80374;140;0
@Si;1;20250528;222200;80375;80375;80341;80351;107;0
@Si;1;20250528;222300;80353;80366;80346;80354;59;0
@Si;1;20250528;222400;80354;80360;80350;80350;20;0
@Si;1;20250528;222500;80349;80351;80346;80346;13;0
@Si;1;20250528;222600;80353;80353;80345;80347;26;0
@Si;1;20250528;222700;80350;80352;80342;80352;21;0
@Si;1;20250528;222800;80348;80348;80340;80346;18;0
@Si;1;20250528;222900;80349;80349;80349;80349;2;0
@Si;1;20250528;223000;80350;80350;80349;80349;12;0
@Si;1;20250528;223100;80349;80349;80348;80348;13;0
@Si;1;20250528;223200;80349;80349;80349;80349;4;0
@Si;1;20250528;223300;80350;80350;80350;80350;17;0
@Si;1;20250528;223400;80351;80395;80351;80389;328;0
@Si;1;20250528;223500;80388;80414;80388;80403;241;0
@Si;1;20250528;223600;80401;80412;80400;80412;16;0
@Si;1;20250528;223700;80412;80413;80405;80412;62;0
@Si;1;20250528;223800;80412;80412;80406;80407;18;0
@Si;1;20250528;223900;80407;80420;80407;80413;58;0
@Si;1;20250528;224000;80412;80412;80340;80355;530;0
@Si;1;20250528;224100;80360;80360;80346;80346;16;0
@Si;1;20250528;224200;80356;80362;80346;80347;111;0
@Si;1;20250528;224300;80356;80360;80356;80356;6;0
@Si;1;20250528;224400;80357;80360;80357;80360;8;0
@Si;1;20250528;224500;80360;80362;80360;80362;14;0
@Si;1;20250528;224600;80358;80358;80339;80348;42;0
@Si;1;20250528;224700;80346;80349;80340;80344;33;0
@Si;1;20250528;224800;80345;80347;80334;80334;184;0
@Si;1;20250528;224900;80335;80335;80327;80328;78;0
@Si;1;20250528;225000;80329;80330;80323;80326;51;0
@Si;1;20250528;225100;80330;80330;80330;80330;3;0
@Si;1;20250528;225200;80330;80346;80330;80346;30;0
@Si;1;20250528;225300;80349;80353;80337;80343;50;0
@Si;1;20250528;225400;80345;80345;80336;80338;7;0
@Si;1;20250528;225500;80338;80338;80335;80335;82;0
@Si;1;20250528;225600;80335;80337;80335;80337;26;0
@Si;1;20250528;225700;80336;80336;80332;80335;59;0
@Si;1;20250528;225800;80334;80334;80330;80330;9;0
@Si;1;20250528;225900;80335;80335;80325;80325;24;0
@Si;1;20250528;230000;80331;80339;80329;80339;32;0
@Si;1;20250528;230100;80339;80349;80339;80349;25;0
@Si;1;20250528;230200;80348;80355;80348;80355;40;0
@Si;1;20250528;230300;80355;80355;80348;80348;32;0
@Si;1;20250528;230400;80348;80350;80338;80338;55;0
@Si;1;20250528;230500;80346;80352;80343;80345;17;0
@Si;1;20250528;230600;80343;80345;80338;80345;18;0
@Si;1;20250528;230700;80345;80345;80345;80345;3;0
@Si;1;20250528;230800;80345;80360;80345;80356;119;0
@Si;1;20250528;230900;80350;80351;80342;80342;100;0
@Si;1;20250528;231000;80342;80344;80341;80344;105;0
@Si;1;20250528;231100;80343;80343;80342;80343;20;0
@Si;1;20250528;231200;80344;80344;80318;80338;165;0
@Si;1;20250528;231300;80338;80344;80329;80337;86;0
@Si;1;20250528;231400;80337;80343;80337;80343;36;0
@Si;1;20250528;231500;80343;80343;80343;80343;11;0
@Si;1;20250528;231600;80336;80337;80324;80324;11;0
@Si;1;20250528;231700;80324;80339;80323;80339;48;0
@Si;1;20250528;231800;80338;80339;80324;80324;19;0
@Si;1;20250528;231900;80323;80334;80320;80334;31;0
@Si;1;20250528;232000;80334;80340;80334;80339;34;0
@Si;1;20250528;232100;80332;80335;80321;80321;28;0
@Si;1;20250528;232200;80329;80329;80329;80329;3;0
@Si;1;20250528;232300;80335;80335;80327;80334;6;0
@Si;1;20250528;232400;80331;80334;80331;80334;3;0
@Si;1;20250528;232600;80335;80336;80335;80336;18;0
@Si;1;20250528;232700;80336;80336;80311;80311;431;0
@Si;1;20250528;232800;80334;80343;80315;80319;384;0
@Si;1;20250528;232900;80329;80343;80318;80326;249;0
@Si;1;20250528;233000;80336;80346;80325;80337;134;0
@Si;1;20250528;233100;80329;80336;80302;80323;239;0
@Si;1;20250528;233200;80324;80326;80314;80326;35;0
@Si;1;20250528;233300;80325;80328;80316;80324;16;0
@Si;1;20250528;233400;80325;80328;80309;80327;23;0
@Si;1;20250528;233500;80326;80327;80317;80317;6;0
@Si;1;20250528;233600;80327;80338;80326;80331;180;0
@Si;1;20250528;233700;80337;80345;80333;80340;80;0
@Si;1;20250528;233800;80340;80359;80310;80311;576;0
@Si;1;20250528;233900;80311;80330;80302;80319;239;0
@Si;1;20250528;234000;80316;80336;80305;80308;124;0
@Si;1;20250528;234100;80307;80317;80305;80305;81;0
@Si;1;20250528;234200;80307;80315;80302;80303;187;0
@Si;1;20250528;234300;80303;80315;80300;80302;438;0
@Si;1;20250528;234400;80301;80372;80297;80311;421;0
@Si;1;20250528;234500;80310;80354;80304;80314;419;0
